,0
203,41240.0
204,41123.0
205,41214.0
206,42962.0
207,44779.0
208,47341.0
209,49869.0
210,53000.0
211,56087.99999999999
212,58115.00000000001
213,57637.99999999999
214,56511.0
215,55102.0
216,53519.00000000001
217,50644.0
218,48659.0
219,47930.0
220,47475.0
221,47968.0
222,49623.0
223,53117.0
224,58817.0
225,65268.00000000001
226,68149.0
227,68634.0
228,67316.0
229,65106.0
230,67505.0
231,68161.0
232,67993.0
233,68120.0
234,67651.0
235,67787.0
236,67425.0
237,65012.00000000001
238,62880.0
239,61885.0
240,59905.0
241,56103.00000000001
242,54345.0
243,53501.00000000001
244,52963.0
245,53367.0
246,54707.0
247,57404.00000000001
248,61543.0
249,65141.0
250,65480.0
251,63610.0
252,59557.99999999999
253,54831.0
254,56142.00000000001
255,56919.99999999999
256,58373.0
257,61576.0
258,64232.99999999999
259,66518.0
260,67321.0
261,65661.0
262,63578.0
263,62422.0
264,60485.99999999999
265,56645.0
266,54722.0
267,53617.0
268,53125.0
269,53834.0
270,54924.0
271,57064.0
272,59326.0
273,60442.99999999999
274,59090.0
275,56964.0
276,54175.0
277,51914.0
278,55121.0
279,57278.99999999999
280,59976.0
281,62140.0
282,63446.99999999999
283,65261.00000000001
284,66182.0
285,64608.0
286,63136.0
287,61987.00000000001
288,60016.0
289,56228.0
290,54395.0
291,53274.0
292,52830.0
293,53289.0
294,54621.00000000001
295,56875.0
296,58336.00000000001
297,58965.00000000001
298,57897.0
299,56378.0
300,54106.0
301,51582.0
302,54628.00000000001
303,56765.0
304,59038.99999999999
305,61996.0
306,64021.0
307,65914.0
308,66740.0
309,64930.00000000001
310,62919.0
311,61847.0
312,59818.00000000001
313,56061.0
314,54226.00000000001
315,53210.0
316,52605.0
317,52793.0
318,53848.99999999999
319,55858.00000000001
320,57281.0
321,58110.99999999999
322,57338.0
323,55780.00000000001
324,53624.0
325,51450.0
326,54402.0
327,56638.0
328,58931.99999999999
329,61501.0
330,62821.0
331,64296.99999999999
332,65135.99999999999
333,63611.00000000001
334,61825.0
335,61085.0
336,59431.00000000001
337,55670.0
338,53687.0
339,52566.0
340,51789.0
341,51791.0
342,52165.0
343,53210.0
344,54498.0
345,56482.99999999999
346,58135.0
347,58396.00000000001
348,57879.99999999999
349,56635.0
350,57166.00000000001
351,57725.0
352,57717.00000000001
353,57744.99999999999
354,57889.0
355,58693.99999999999
356,59338.00000000001
357,58746.0
358,57476.0
359,57348.0
360,56371.0
361,53656.99999999999
362,51476.0
363,50218.0
364,49654.0
365,49655.0
366,50122.0
367,50792.0
368,51286.0
369,51717.0
370,52007.0
371,52112.0
372,52096.0
373,52572.0
374,53567.0
375,53994.0
376,54322.00000000001
377,54950.99999999999
378,56116.99999999999
379,57508.0
380,58279.00000000001
381,57655.99999999999
382,56347.99999999999
383,55089.0
384,53588.0
385,50561.0
386,48876.0
387,47784.0
388,47494.0
389,48097.0
390,49785.0
391,53144.0
392,57789.0
393,62472.99999999999
394,63869.99999999999
395,63219.0
396,60982.0
397,58021.99999999999
398,60200.0
399,61550.0
400,62464.0
401,64186.0
402,64895.00000000001
403,66348.0
404,66730.0
405,65053.99999999999
406,63048.99999999999
407,61818.99999999999
408,59788.0
409,56143.0
410,54031.0
411,52906.0
412,52333.0
413,52645.0
414,53779.0
415,56093.0
416,57767.00000000001
417,58426.0
418,57925.0
419,56655.0
420,55174.0
421,54006.00000000001
422,58752.00000000001
423,62575.99999999999
424,65245.99999999999
425,66482.0
426,66669.0
427,66907.0
428,66991.0
429,65077.0
430,62987.0
431,61873.00000000001
432,60144.0
433,56211.0
434,54022.0
435,52942.0
436,52834.0
437,53151.99999999999
438,54308.00000000001
439,57545.0
440,61067.0
441,64207.0
442,65312.0
443,63368.99999999999
444,60427.0
445,57431.0
446,59938.0
447,60953.0
448,61078.0
449,62490.99999999999
450,63265.99999999999
451,64946.99999999999
452,66215.0
453,64870.00000000001
454,63110.00000000001
455,62151.0
456,60320.0
457,56379.99999999999
458,54402.0
459,53300.99999999999
460,53093.0
461,53566.0
462,54777.00000000001
463,57157.0
464,59146.00000000001
465,60744.0
466,60138.00000000001
467,58032.99999999999
468,54327.0
469,50690.0
470,53411.0
471,55570.00000000001
472,57781.00000000001
473,60815.0
474,63391.00000000001
475,65473.0
476,66552.0
477,65096.0
478,63176.0
479,62084.0
480,59923.0
481,56038.0
482,54105.00000000001
483,53079.0
484,52981.0
485,53396.0
486,54566.0
487,56819.0
488,59008.0
489,60464.0
490,60265.0
491,58704.99999999999
492,56123.0
493,53858.0
494,56942.00000000001
495,58983.00000000001
496,59859.99999999999
497,61886.0
498,62517.0
499,63739.00000000001
500,65026.00000000001
501,63980.0
502,62085.0
503,61431.0
504,59649.0
505,55949.0
506,54042.0
507,52799.0
508,51971.0
509,51752.0
510,52193.0
511,52251.0
512,50184.0
513,47704.0
514,45712.0
515,44567.0
516,43313.0
