,0
1281,60929.54
1282,62057.914
1283,60978.43
1284,59667.18
1285,59405.605
1286,60530.35
1287,62722.96
1288,64820.457
1289,66277.62
1290,67111.83
1291,67475.0
1292,67152.74
1293,66128.22
1294,64512.65
1295,62753.9
1296,60689.707
1297,57903.883
1298,55130.73
1299,53695.195
1300,52922.633
1301,52951.98
1302,53722.008
1303,55292.8
1304,57783.48
1305,61176.617
1306,62737.23
1307,62382.992
1308,61579.97
1309,61427.02
1310,62493.305
1311,64253.164
1312,65909.94
1313,67047.23
1314,67565.695
1315,67525.38
1316,66961.49
1317,65837.016
1318,64147.387
1319,62082.926
1320,59742.28
1321,56957.406
1322,55104.9
1323,54290.207
1324,54168.043
1325,54592.133
1326,55543.375
1327,56967.375
1328,59324.664
1329,62044.727
1330,63221.043
1331,63314.582
1332,63229.406
1333,63343.586
1334,64007.49
1335,65178.594
1336,66350.11
1337,67263.0
1338,67703.15
1339,67721.05
1340,67318.29
1341,66275.74
1342,64527.586
1343,62396.867
1344,60032.117
1345,57975.906
1346,56744.863
1347,55761.043
1348,55025.26
1349,54320.6
1350,53732.55
1351,53353.99
1352,53005.543
1353,52678.78
1354,52346.48
1355,51978.883
1356,51329.03
1357,50709.883
1358,50575.234
1359,50925.188
1360,51821.28
1361,53081.543
1362,54649.15
1363,56424.99
1364,58140.22
1365,58850.336
1366,58407.97
1367,57036.867
1368,55489.72
1369,54053.6
1370,52506.49
1371,51094.46
1372,50115.895
1373,49540.0
1374,49256.336
1375,49163.586
1376,48785.066
1377,47826.74
1378,46655.83
1379,46081.195
1380,46114.453
1381,46701.453
1382,47808.875
1383,49474.46
1384,51296.19
1385,53448.45
1386,55829.312
1387,57466.73
1388,58252.395
1389,58107.336
1390,57408.562
1391,56331.35
1392,54845.625
1393,52089.83
1394,50207.168
1395,49237.258
1396,49043.387
1397,49314.957
1398,50503.11
1399,52783.312
1400,55844.85
1401,59907.008
1402,61683.0
1403,60576.188
1404,59565.0
1405,59730.258
1406,61066.27
1407,63270.617
1408,65406.68
1409,67058.19
1410,67689.8
1411,67711.86
1412,67020.52
1413,65946.375
1414,64622.5
1415,62872.29
1416,60855.25
1417,58853.414
1418,56213.758
1419,54738.656
1420,53855.977
1421,53564.355
1422,53929.895
1423,54767.992
1424,56445.53
1425,59238.418
1426,61528.23
1427,61911.367
1428,61775.71
1429,62298.133
1430,63465.76
1431,64911.293
1432,66480.1
1433,67888.59
1434,68676.7
1435,68938.45
1436,68431.5
1437,67423.375
1438,65899.55
1439,64038.668
1440,61694.25
1441,59196.93
1442,56124.344
1443,54560.363
1444,53609.555
1445,53203.625
1446,53832.055
1447,55135.6
1448,57466.855
1449,61188.43
1450,63477.363
1451,63130.3
1452,62428.395
1453,62685.086
1454,64101.438
1455,66220.96
1456,68632.2
1457,70703.83
1458,71687.45
1459,71824.12
1460,70723.38
1461,68923.78
1462,66796.164
1463,64751.832
1464,62312.21
1465,58249.605
1466,55809.312
1467,54222.46
1468,53130.363
1469,52442.395
1470,52385.33
1471,52887.695
1472,53338.594
1473,53352.805
1474,53198.727
1475,53159.383
1476,53113.75
1477,53510.633
